Source Target Weight
SCML4 MEGF10 1
SCML4 DPYS 1
SCML4 CD226 1
SCML4 PIP4K2A 1
SCML4 CAMK4 1
SCML4 CD96 1
SCML4 CD8A 1
SCML4 OXNAD1 1
SCML4 SLA 1
CD40LG CD6 1
CD40LG LTK 1
CD40LG MS4A1 1
CD40LG CD1C 1
CD40LG CD1B 1
CD40LG CD1E 1
CD40LG CDC42SE2 1
CD40LG UBASH3A 1
CD40LG JAML 1
CD40LG CD3G 1
CD40LG IL23R 1
CD40LG SLAMF6 1
CD40LG FCMR 1
CD40LG RASGRP2 1
CD40LG IPCEF1 1
CD40LG P2RY10 1
CD40LG FCN1 1
CD40LG SIRPG 1
CD40LG ADA2 1
CD40LG TRAT1 1
CD40LG PYHIN1 1
CD40LG DNASE1L3 1
CD40LG LRRC2 1
CD40LG SAMD3 1
CD40LG ANKRD55 1
CD40LG PRKCB 1
CD40LG CD3D 1
CD40LG TMIGD2 1
CD40LG IL7R 1
CD40LG CD52 1
CD40LG VPREB1 1
CD40LG MAL 1
CD40LG CLEC12A 1
CD40LG THEMIS 1
CD40LG CCL19 1
CD40LG XCR1 1
CD40LG P2RY14 1
CD40LG GPR171 1
CD40LG CD28 1
CD40LG GIMAP7 1
CD40LG SEPT1 1
CD40LG P2RY8 1
CD40LG FAM19A1 1
CD40LG CCR4 1
CD40LG SH2D1A 1
CD40LG GP1BA 1
CD40LG C16orf54 1
CD40LG BTLA 1
CD40LG CXCR3 1
CD40LG KRTAP19-6 1
CD40LG FOXD4L3 1
CD40LG SELL 1
CD40LG IDO2 1
CD40LG CNR2 1
CD40LG GZMM 1
CD40LG MDS2 1
CD40LG CLEC9A 1
CD40LG CD247 1
CD40LG CD3E 1
CD40LG C10orf128 1
CD40LG CXorf65 1
CD40LG LGALS2 1
CD40LG GRAP2 1
CD40LG TCL1A 1
CD40LG CCL22 1
CD40LG CCL17 1
CD40LG C10orf105 1
CD40LG DBH-AS1 1
CD40LG LINC00424 1
CD40LG LTB 1
CD40LG EPHA1-AS1 1
CD40LG XXYLT1-AS2 1
CD40LG FCER2 1
CD40LG CEACAM4 1
CD40LG PTGDS 1
CD40LG IL2 1
CD40LG CD5 1
CD40LG CD69 1
CD40LG KLRB1 1
CD40LG RIPOR2 1
CD40LG LINC00892 1
CD40LG CHRM3-AS2 1
CD40LG LINC00426 1
CD40LG TNFRSF13B 1
CD40LG LINC00861 1
CD40LG CCR6 1
CD40LG CLIC5 1
CD40LG GZMK 1
CD40LG ITK 1
CD40LG IL12B 1
CD40LG ZAP70 1
CD40LG CYTIP 1
CD40LG IL18RAP 1
CD40LG CD2 1
CD40LG SLAMF1 1
CD40LG CD48 1
CD40LG PLA2G2D 1
CD40LG HSD11B1 1
CD40LG GVINP1 1
CD40LG TIFAB 1
CD40LG CASC22 1
CD40LG MIR5195 1
CD40LG CCR2 1
CD40LG LY9 1
CD40LG ZNF831 1
CD40LG SEPT6 1
CD40LG BCL11B 1
CD40LG SPINK2 1
CD40LG LINC01215 1
CD40LG MIR5088 1
CD40LG RAC2 1
CD40LG CLEC10A 1
CD40LG CHIT1 1
CD40LG TESPA1 1
CD40LG SEMA4F 1
CD40LG BLK 1
CD40LG HEMGN 1
CD40LG CCL21 1
CD40LG SIT1 1
CD40LG KLRG1 1
CD40LG SCML4 1
CD40LG DPYS 1
CD40LG KLRF1 1
CD40LG BANK1 1
CD40LG CD96 1
CD40LG CLIC2 1
CD80 SLC11A1 1
CD80 TYMP 1
CD80 RELT 1
CD80 MPPED2 1
CD80 B3GNT7 1
CD80 TCHH 1
CD80 HK3 1
CD80 FCGR3B 1
CD80 KBTBD8 1
CD80 SP140 1
CD80 PILRA 1
CD80 SIGLEC1 1
CD80 LAG3 1
CD80 HESX1 1
CD80 CCR1 1
CD80 NPY5R 1
CD80 STARD4 1
CD80 TMEM52B 1
CD80 C2 1
CD80 XIRP1 1
CD80 SIGLEC7 1
CD80 CXCL10 1
CD80 FPR2 1
CD80 RXFP1 1
CD80 P2RY6 1
CD80 RGS19 1
CD80 CLEC7A 1
CD80 HPSE 1
CD80 OLR1 1
CD80 SLC16A11 1
CD80 GTF2IRD2B 1
CD80 JAKMIP2 1
CD80 RAB39A 1
CD80 PIK3CD-AS1 1
CD80 CCR8 1
CD80 TMEM150B 1
CD80 MTURN 1
CD80 MX2 1
CD80 PRSS55 1
CD80 DLEU7 1
CD80 CD300E 1
CD80 FCAR 1
CD80 LILRA5 1
CD80 FPR3 1
CD80 TREML4 1
CD80 OR6N2 1
CD80 VSTM1 1
CD80 NTNG2 1
CD80 ADA 1
CD80 IL27 1
CD80 OR6N1 1
CD80 CR1L 1
CD80 SH3BGRL2 1
CD80 GRIN3A 1
CD80 FCGR3A 1
CD80 MICB 1
CD80 LILRB3 1
CD80 C2orf91 1
CD80 OSM 1
CD80 SIRPB1 1
CD80 ACOD1 1
CD80 MEFV 1
CD80 IL21R 1
CD80 IFI30 1
CD80 MIR1283-2 1
CD80 SAMSN1-AS1 1
CD80 IL4I1 1
CD80 LILRB1 1
CD80 SIGLEC5 1
CD80 TFEC 1
CD80 PKD2L1 1
CD80 CCL7 1
CD80 CCL8 1
CD80 DIAPH2-AS1 1
CD80 LILRA6 1
CD80 TRMT9B 1
CD80 CD83 1
CD80 BMP5 1
CD80 IL1A 1
CD80 OTOF 1
CD80 RNF19B 1
CD80 FLVCR2 1
CD80 SIGLEC12 1
CD80 MIR3180-4 1
CD80 MIR4425 1
CD80 FCGR1CP 1
CD80 CD274 1
CD80 HS3ST3B1 1
CD80 SLC25A19 1
CD80 IL1B 1
CD80 TNFSF9 1
CD80 SIRPD 1
CD80 ADGRE2 1
CD80 ASPHD2 1
CD80 MIR6753 1
CD80 CCL4L2 1
CD80 APOBEC3A 1
CD80 IRF5 1
CD80 KLHDC7B 1
CD80 LILRB2 1
CD80 GCH1 1
CD80 EPSTI1 1
CD80 EPHB2 1
CD80 CD180 1
CD80 RSAD2 1
CD80 CMPK2 1
CD80 TCN1 1
CD80 CTSL 1
CD80 FAM189A2 1
CD80 SDS 1
CD80 IL10 1
CD80 CASP5 1
CD80 GPR84 1
CD80 SLC16A3 1
CD80 TRPM2 1
CD80 SLC47A1 1
CD80 GRIP2 1
CD80 TIMD4 1
CD80 DOK3 1
CD80 TMEM168 1
CD80 FCGR1A 1
CD80 PTPRO 1
CD80 ADAM8 1
CD80 FAM49B 1
CD80 MCOLN2 1
CD80 PIK3AP1 1
PLAC8 WNT16 1
PLAC8 CD79B 1
PLAC8 NUB1 1
PLAC8 DEF6 1
PLAC8 STAP1 1
PLAC8 LY75 1
PLAC8 LTK 1
PLAC8 GHRL 1
PLAC8 SLC6A1 1
PLAC8 PTPDC1 1
PLAC8 CD1D 1
PLAC8 CD1A 1
PLAC8 CD1C 1
PLAC8 CD1B 1
PLAC8 CD1E 1
PLAC8 ADGRG5 1
PLAC8 AIRE 1
PLAC8 SLC12A3 1
PLAC8 CD5L 1
PLAC8 IPCEF1 1
PLAC8 TXK 1
PLAC8 ARHGAP15 1
PLAC8 LAMP3 1
PLAC8 TCF7 1
PLAC8 EDIL3 1
PLAC8 GRIK2 1
PLAC8 ANKRD55 1
PLAC8 GLB1L3 1
PLAC8 FAM129C 1
PLAC8 TMIGD2 1
PLAC8 GPR183 1
PLAC8 KRT72 1
PLAC8 CEACAM3 1
PLAC8 MAL 1
PLAC8 CCL19 1
PLAC8 ZNF449 1
PLAC8 XCR1 1
PLAC8 CCR9 1
PLAC8 TLR10 1
PLAC8 TGIF2LY 1
PLAC8 C12orf42 1
PLAC8 FUT7 1
PLAC8 FDCSP 1
PLAC8 FAM153B 1
PLAC8 SPNS3 1
PLAC8 IZUMO1R 1
PLAC8 FAM19A1 1
PLAC8 CLECL1 1
PLAC8 IL3RA 1
PLAC8 FOXD4L3 1
PLAC8 TCL6 1
PLAC8 SELL 1
PLAC8 IDO2 1
PLAC8 KIF19 1
PLAC8 PRAMENP 1
PLAC8 MDS2 1
PLAC8 CLEC9A 1
PLAC8 CLEC4C 1
PLAC8 LGALS2 1
PLAC8 ASB2 1
PLAC8 TCL1A 1
PLAC8 MAP4K1 1
PLAC8 FXYD7 1
PLAC8 OR4C12 1
PLAC8 MIR4432HG 1
PLAC8 HLA-DPB2 1
PLAC8 LTB 1
PLAC8 CCDC26 1
PLAC8 LINC00692 1
PLAC8 SLC6A1-AS1 1
PLAC8 FCER2 1
PLAC8 SHD 1
PLAC8 PTGDS 1
PLAC8 CD69 1
PLAC8 CHRM3-AS2 1
PLAC8 LINC00330 1
PLAC8 LINC01281 1
PLAC8 GRM7-AS1 1
PLAC8 TNFRSF13B 1
PLAC8 LINC00877 1
PLAC8 LINC00996 1
PLAC8 DCANP1 1
PLAC8 TREML2 1
PLAC8 IL12B 1
PLAC8 CYTIP 1
PLAC8 CD207 1
PLAC8 CD48 1
PLAC8 OR10V2P 1
PLAC8 PGA5 1
PLAC8 KLRF2 1
PLAC8 LINC00239 1
PLAC8 LINC00929 1
PLAC8 MIR4290 1
PLAC8 TTC39C-AS1 1
PLAC8 MIR4323 1
PLAC8 LINC01478 1
PLAC8 SPIB 1
PLAC8 DPPA4 1
PLAC8 TMEM156 1
PLAC8 PRM2 1
PLAC8 GPR18 1
PLAC8 CFP 1
PLAC8 BCL11B 1
PLAC8 SPINK2 1
PLAC8 VPREB3 1
PLAC8 AL034397.3 1
PLAC8 CCL23 1
PLAC8 SSTR3 1
PLAC8 ADGRE3 1
PLAC8 NAPSB 1
PLAC8 CLEC10A 1
PLAC8 GPR55 1
PLAC8 LIMD2 1
PLAC8 HEMGN 1
PLAC8 STAMBPL1 1
PLAC8 CH25H 1
PLAC8 STAT4 1
PLAC8 RBP5 1
PLAC8 IRF8 1
PLAC8 GPA33 1
PLAC8 TIMD4 1
PLAC8 GABRB2 1
PLAC8 RAB41 1
PLAC8 RGS18 1
PLAC8 CXCL13 1
PSMB9 LAP3 1
PSMB9 ETV7 1
PSMB9 NUB1 1
PSMB9 TYMP 1
PSMB9 BTN3A1 1
PSMB9 UTS2 1
PSMB9 PARP12 1
PSMB9 OGFR 1
PSMB9 GBP2 1
PSMB9 INPP5A 1
PSMB9 FLT3LG 1
PSMB9 AIM2 1
PSMB9 C3orf49 1
PSMB9 IL15 1
PSMB9 ERAP2 1
PSMB9 NCF1C 1
PSMB9 IFI27 1
PSMB9 C2 1
PSMB9 B2M 1
PSMB9 TMIGD2 1
PSMB9 BATF2 1
PSMB9 TAP1 1
PSMB9 LGALS9 1
PSMB9 CXCL10 1
PSMB9 CXCL11 1
PSMB9 LILRP2 1
PSMB9 ISG20 1
PSMB9 ZNF683 1
PSMB9 ODF3B 1
PSMB9 PARP10 1
PSMB9 SOCS1 1
PSMB9 SP140L 1
PSMB9 STAC3 1
PSMB9 TRIM69 1
PSMB9 HTR3E 1
PSMB9 BTN3A2 1
PSMB9 ISG15 1
PSMB9 RUFY4 1
PSMB9 TOGARAM2 1
PSMB9 HLA-DRB1 1
PSMB9 ADA 1
PSMB9 SLC39A10 1
PSMB9 CASP4 1
PSMB9 MAGEB3 1
PSMB9 HLA-DMA 1
PSMB9 PSMB8-AS1 1
PSMB9 PSMB8 1
PSMB9 TAP2 1
PSMB9 CARD16 1
PSMB9 HLA-C 1
PSMB9 HLA-E 1
PSMB9 HLA-J 1
PSMB9 HLA-G 1
PSMB9 HLA-F 1
PSMB9 EXOC3L4 1
PSMB9 KLRC2 1
PSMB9 HCP5 1
PSMB9 HLA-A 1
PSMB9 SNORD116-8 1
PSMB9 SNORD116-7 1
PSMB9 APOBEC3H 1
PSMB9 APOL1 1
PSMB9 PSME2 1
PSMB9 CD40 1
PSMB9 MIR617 1
PSMB9 UBD 1
PSMB9 HLA-F-AS1 1
PSMB9 APOL6 1
PSMB9 SAMSN1-AS1 1
PSMB9 HLA-DPB2 1
PSMB9 GBP1P1 1
PSMB9 AC005515.1 1
PSMB9 CNTN4-AS2 1
PSMB9 HLA-DRB6 1
PSMB9 PATL2 1
PSMB9 TAPBP 1
PSMB9 PRKD2 1
PSMB9 GIMAP2 1
PSMB9 EFNB3 1
PSMB9 SLC15A3 1
PSMB9 BTN3A3 1
PSMB9 HLA-B 1
PSMB9 IFITM4P 1
PSMB9 APOBEC3G 1
PSMB9 HLA-L 1
PSMB9 GIMD1 1
PSMB9 IFI27L2 1
PSMB9 CARD17 1
PSMB9 KLRF2 1
PSMB9 MIR4437 1
PSMB9 CSAG3 1
PSMB9 CCRL2 1
PSMB9 OPTN 1
PSMB9 NMI 1
PSMB9 ZBP1 1
PSMB9 BTN2A2 1
PSMB9 GCM2 1
PSMB9 IRF1 1
PSMB9 HCST 1
PSMB9 CCL5 1
PSMB9 APOL3 1
PSMB9 APOL2 1
PSMB9 APOBEC3F 1
PSMB9 ARPC1B 1
PSMB9 IDO1 1
PSMB9 TRIM21 1
PSMB9 EPSTI1 1
PSMB9 IL15RA 1
PSMB9 OSTF1 1
PSMB9 BCO1 1
PSMB9 RTP4 1
PSMB9 CD72 1
PSMB9 CASP1 1
PSMB9 IFI44 1
PSMB9 TAPBPL 1
PSMB9 LYSMD2 1
PSMB9 XCL1 1
PSMB9 ATG3 1
PSMB9 TNIP1 1
PSMB9 LINC00525 1
PSMB9 IL18 1
NLRC3 ITGAL 1
NLRC3 ZBTB32 1
NLRC3 PRKCH 1
NLRC3 MUSK 1
NLRC3 ADAM28 1
NLRC3 PTPRN 1
NLRC3 ITIH1 1
NLRC3 TRAF1 1
NLRC3 TSPAN32 1
NLRC3 ANKRD44 1
NLRC3 ELK4 1
NLRC3 RGL4 1
NLRC3 GAB3 1
NLRC3 AIRE 1
NLRC3 NBEAL2 1
NLRC3 SCIMP 1
NLRC3 CLEC2D 1
NLRC3 ACAP1 1
NLRC3 TCF7 1
NLRC3 KCNH4 1
NLRC3 CCDC141 1
NLRC3 ATXN7 1
NLRC3 TVP23A 1
NLRC3 TTC16 1
NLRC3 FNDC9 1
NLRC3 RASGRP1 1
NLRC3 RAB37 1
NLRC3 PARP15 1
NLRC3 CCR9 1
NLRC3 REP15 1
NLRC3 GCSAM 1
NLRC3 KIAA1551 1
NLRC3 P2RY14 1
NLRC3 TBC1D10C 1
NLRC3 HSF5 1
NLRC3 CRLF3 1
NLRC3 KCNA3 1
NLRC3 SEPT1 1
NLRC3 ARHGAP45 1
NLRC3 CLRN3 1
NLRC3 OR56B1 1
NLRC3 OR52N4 1
NLRC3 GPR132 1
NLRC3 KLRC4 1
NLRC3 GP1BA 1
NLRC3 SEMA4D 1
NLRC3 TTC24 1
NLRC3 GIMAP5 1
NLRC3 FAM109A 1
NLRC3 C1orf228 1
NLRC3 SLFN12L 1
NLRC3 DENND1C 1
NLRC3 ARRDC5 1
NLRC3 KLRC3 1
NLRC3 SMIM24 1
NLRC3 MAST3 1
NLRC3 GRAP2 1
NLRC3 NIN 1
NLRC3 DDHD1 1
NLRC3 ISM2 1
NLRC3 PAPLN 1
NLRC3 NFATC2 1
NLRC3 STK4 1
NLRC3 LAT 1
NLRC3 KLRK1 1
NLRC3 MIAT 1
NLRC3 LINC00348 1
NLRC3 LINC00954 1
NLRC3 LINC00242 1
NLRC3 XXYLT1-AS2 1
NLRC3 AOAH-IT1 1
NLRC3 LINC00384 1
NLRC3 CARD8 1
NLRC3 DOCK8 1
NLRC3 CD5 1
NLRC3 C11orf21 1
NLRC3 PTPN6 1
NLRC3 CEP85L 1
NLRC3 MRGPRG-AS1 1
NLRC3 IRGM 1
NLRC3 SIRPG-AS1 1
NLRC3 LINC00649 1
NLRC3 ZBTB20-AS1 1
NLRC3 LINC00861 1
NLRC3 ITGA4 1
NLRC3 KIF21B 1
NLRC3 GVINP1 1
NLRC3 LINC02393 1
NLRC3 IL21R-AS1 1
NLRC3 TSPOAP1-AS1 1
NLRC3 MIR548AJ1 1
NLRC3 HEATR9 1
NLRC3 TMEM54 1
NLRC3 DBH 1
NLRC3 ZNF831 1
NLRC3 IL9R 1
NLRC3 WNT1 1
NLRC3 GPR18 1
NLRC3 MIR6774 1
NLRC3 H2AFB1 1
NLRC3 SYNRG 1
NLRC3 AC209154.2 1
NLRC3 MIR7848 1
NLRC3 AC007383.4 1
NLRC3 ADORA2A 1
NLRC3 DOCK2 1
NLRC3 DOCK10 1
NLRC3 PLCB2 1
NLRC3 RBP5 1
NLRC3 GIT2 1
NLRC3 POMGNT2 1
NLRC3 MARCH1 1
NLRC3 FGD2 1
NLRC3 GABRR1 1
NLRC3 ATM 1
NLRC3 SLC5A10 1
S100A9 ARHGAP44 1
S100A9 SLC6A7 1
S100A9 MARCO 1
S100A9 IFNGR1 1
S100A9 CP 1
S100A9 NEDD4L 1
S100A9 TNIP3 1
S100A9 NTAN1 1
S100A9 XDH 1
S100A9 PLA2G2F 1
S100A9 IVL 1
S100A9 SPRR3 1
S100A9 PGLYRP4 1
S100A9 S100A12 1
S100A9 FGF20 1
S100A9 HSD17B2 1
S100A9 TMEM40 1
S100A9 VNN3 1
S100A9 DEFB1 1
S100A9 PASD1 1
S100A9 TMEM92 1
S100A9 MFSD2A 1
S100A9 CXCL8 1
S100A9 SPRR1A 1
S100A9 SDR9C7 1
S100A9 KRT4 1
S100A9 C8orf74 1
S100A9 ALK 1
S100A9 FUT3 1
S100A9 FGG 1
S100A9 DEFB4A 1
S100A9 CEBPB 1
S100A9 AGFG1 1
S100A9 CADM2 1
S100A9 SLC35E3 1
S100A9 DEFB4B 1
S100A9 B3GNT3 1
S100A9 EPGN 1
S100A9 TCHHL1 1
S100A9 S100A7A 1
S100A9 BPIFC 1
S100A9 PLEKHG7 1
S100A9 COX8C 1
S100A9 CARD9 1
S100A9 P2RX2 1
S100A9 PLA2G4E 1
S100A9 NCCRP1 1
S100A9 SP6 1
S100A9 CXCL17 1
S100A9 HRH1 1
S100A9 SPRR2B 1
S100A9 AKR1B10 1
S100A9 TMEM239 1
S100A9 C2CD4A 1
S100A9 PNP 1
S100A9 OR2T5 1
S100A9 RAET1G 1
S100A9 MUC21 1
S100A9 FAM83A-AS1 1
S100A9 SERPINB4 1
S100A9 HIF1A 1
S100A9 GABRE 1
S100A9 RHOV 1
S100A9 NIPAL2 1
S100A9 KLK9 1
S100A9 UCA1 1
S100A9 C12orf74 1
S100A9 MIR1256 1
S100A9 AC097625.1 1
S100A9 NPY6R 1
S100A9 ORM1 1
S100A9 LINC02015 1
S100A9 CASP14 1
S100A9 DKK1 1
S100A9 ADTRP 1
S100A9 LINC01503 1
S100A9 SUGT1P3 1
S100A9 DUBR 1
S100A9 SPRR2F 1
S100A9 RAD21L1 1
S100A9 PCP4L1 1
S100A9 SRD5A3-AS1 1
S100A9 AC022101.1 1
S100A9 CCL20 1
S100A9 NEU2 1
S100A9 KYNU 1
S100A9 KMO 1
S100A9 RARRES1 1
S100A9 C20orf141 1
S100A9 MIR3936 1
S100A9 PI3 1
S100A9 POM121L9P 1
S100A9 LHX1 1
S100A9 CCL18 1
S100A9 CPA4 1
S100A9 FEZF1 1
S100A9 LBP 1
S100A9 ACE2 1
S100A9 ARPC1B 1
S100A9 ASS1 1
S100A9 CHI3L1 1
S100A9 SCEL 1
S100A9 SLC31A1 1
S100A9 CLCA2 1
S100A9 NOVA1 1
S100A9 GCNT3 1
S100A9 CELF6 1
S100A9 CELA2A 1
S100A9 PADI3 1
S100A9 S100A8 1
S100A9 S100A7 1
S100A9 AFF3 1
S100A9 FAM83A 1
S100A9 GSDMC 1
S100A9 LCN2 1
S100A9 ADGRF1 1
IRF4 CD38 1
IRF4 CD79B 1
IRF4 DPEP1 1
IRF4 SLAMF7 1
IRF4 POU2F2 1
IRF4 STAP1 1
IRF4 TNFRSF17 1
IRF4 HERPUD1 1
IRF4 LTK 1
IRF4 PRKCQ 1
IRF4 MS4A1 1
IRF4 ADGRG5 1
IRF4 CARMIL2 1
IRF4 UBASH3A 1
IRF4 CXCR5 1
IRF4 IKZF3 1
IRF4 SLC12A3 1
IRF4 PAG1 1
IRF4 ICAM3 1
IRF4 P2RY10 1
IRF4 COL4A4 1
IRF4 COL19A1 1
IRF4 SEL1L3 1
IRF4 FCRL4 1
IRF4 TAGAP 1
IRF4 DEFA5 1
IRF4 TSHR 1
IRF4 PRKCB 1
IRF4 JSRP1 1
IRF4 NLRP7 1
IRF4 PNOC 1
IRF4 TAS1R3 1
IRF4 MZB1 1
IRF4 MAL 1
IRF4 ABCD2 1
IRF4 XCR1 1
IRF4 KCNA3 1
IRF4 KCNA2 1
IRF4 CD19 1
IRF4 BHLHE22 1
IRF4 UTS2R 1
IRF4 OR4C6 1
IRF4 FAM46C 1
IRF4 CCR4 1
IRF4 MIXL1 1
IRF4 C16orf54 1
IRF4 BEND4 1
IRF4 UTS2B 1
IRF4 NUGGC 1
IRF4 KIF19 1
IRF4 PRAMENP 1
IRF4 CCDC69 1
IRF4 TOX 1
IRF4 PKHD1L1 1
IRF4 DERL3 1
IRF4 ASB2 1
IRF4 PIM2 1
IRF4 FAM30A 1
IRF4 LINC00582 1
IRF4 ANKRD36BP2 1
IRF4 CD79A 1
IRF4 DNTT 1
IRF4 P2RX1 1
IRF4 TBC1D19 1
IRF4 POU2AF1 1
IRF4 OSTN-AS1 1
IRF4 LINC00494 1
IRF4 LINC01502 1
IRF4 TNFRSF13B 1
IRF4 LINC00996 1
IRF4 TREML2 1
IRF4 IL18R1 1
IRF4 AMPD1 1
IRF4 SLAMF1 1
IRF4 PLA2G2D 1
IRF4 CR2 1
IRF4 LINC01484 1
IRF4 IGLL5 1
IRF4 IFNG-AS1 1
IRF4 AC007569.1 1
IRF4 GH1 1
IRF4 MIR4538 1
IRF4 MIR4507 1
IRF4 MIR4436A 1
IRF4 MIR4539 1
IRF4 SPIB 1
IRF4 CCR2 1
IRF4 LAX1 1
IRF4 LY9 1
IRF4 ZNF831 1
IRF4 BTN1A1 1
IRF4 CPNE5 1
IRF4 WNT1 1
IRF4 BCL11B 1
IRF4 SSTR3 1
IRF4 IGLL1 1
IRF4 FCRLA 1
IRF4 ENAM 1
IRF4 JCHAIN 1
IRF4 FCRL2 1
IRF4 GPR55 1
IRF4 ITM2C 1
IRF4 WNT10A 1
IRF4 BLK 1
IRF4 CD27 1
IRF4 ITGB7 1
IRF4 ESR2 1
IRF4 FCRL5 1
IRF4 KCNN3 1
IRF4 LINC00525 1
IRF4 ZNF215 1
IRF4 FAM92B 1
IRF4 GPR15 1
IRF4 PSMA8 1
NLRC5 ZBTB32 1
NLRC5 GRAMD1B 1
NLRC5 TYMP 1
NLRC5 BTN3A1 1
NLRC5 INPP4A 1
NLRC5 ARAP2 1
NLRC5 ELK4 1
NLRC5 RNF166 1
NLRC5 ZNF276 1
NLRC5 CARMIL2 1
NLRC5 CYLD 1
NLRC5 C4orf36 1
NLRC5 DCLK3 1
NLRC5 B2M 1
NLRC5 NOD2 1
NLRC5 TAP1 1
NLRC5 MLKL 1
NLRC5 OR4K15 1
NLRC5 STAT2 1
NLRC5 LILRP2 1
NLRC5 PRND 1
NLRC5 IL17D 1
NLRC5 PARP14 1
NLRC5 B3GALT6 1
NLRC5 CRLF3 1
NLRC5 ZNF843 1
NLRC5 LY6H 1
NLRC5 MIEF2 1
NLRC5 OR10A7 1
NLRC5 CCR8 1
NLRC5 CLRN3 1
NLRC5 WRB 1
NLRC5 CAMK1D 1
NLRC5 FAM43B 1
NLRC5 MX2 1
NLRC5 KLRC4 1
NLRC5 TMEM121 1
NLRC5 FAM174B 1
NLRC5 CXorf38 1
NLRC5 BTN3A2 1
NLRC5 QRFPR 1
NLRC5 SEMA4D 1
NLRC5 TTC24 1
NLRC5 RUFY4 1
NLRC5 OR14A16 1
NLRC5 SULT1C2 1
NLRC5 PSMB8-AS1 1
NLRC5 TAP2 1
NLRC5 TNRC6C-AS1 1
NLRC5 HLA-C 1
NLRC5 HLA-E 1
NLRC5 HLA-F 1
NLRC5 ZNF425 1
NLRC5 SLFN12L 1
NLRC5 E2F4 1
NLRC5 HCP5 1
NLRC5 HLA-A 1
NLRC5 CHADL 1
NLRC5 REC8 1
NLRC5 STK4 1
NLRC5 TLDC2 1
NLRC5 SAMHD1 1
NLRC5 RRN3P2 1
NLRC5 IL7 1
NLRC5 STMN2 1
NLRC5 GBP7 1
NLRC5 SMTNL1 1
NLRC5 TNFRSF25 1
NLRC5 APOL6 1
NLRC5 TMEM233 1
NLRC5 MIAT 1
NLRC5 LINC00954 1
NLRC5 PATL2 1
NLRC5 DENND3 1
NLRC5 RASSF4 1
NLRC5 KRT32 1
NLRC5 LAMTOR3 1
NLRC5 BTN3A3 1
NLRC5 HLA-B 1
NLRC5 CASTOR1 1
NLRC5 ZBTB20-AS1 1
NLRC5 HLA-L 1
NLRC5 BTN2A1 1
NLRC5 XRN1 1
NLRC5 LMAN2L 1
NLRC5 STAT1 1
NLRC5 CARD17 1
NLRC5 DLGAP1-AS5 1
NLRC5 HEATR9 1
NLRC5 RNF2 1
NLRC5 BTN2A2 1
NLRC5 BTN2A3P 1
NLRC5 IRF1 1
NLRC5 FCHO1 1
NLRC5 KLHDC7B 1
NLRC5 THEMIS2 1
NLRC5 HIGD1B 1
NLRC5 TRIM22 1
NLRC5 XAF1 1
NLRC5 PTPN22 1
NLRC5 IL18BP 1
NLRC5 ITGB7 1
NLRC5 PML 1
NLRC5 NT5DC4 1
NLRC5 SUMF1 1
NLRC5 GRIP2 1
NLRC5 RNF44 1
NLRC5 PRSS35 1
NLRC5 EEF1AKMT1 1
NLRC5 GBP5 1
CERS3 SERPINB3 1
CERS3 SPRR2G 1
CERS3 PGLYRP3 1
CERS3 HS3ST6 1
CERS3 LCE3D 1
CERS3 IVL 1
CERS3 SPRR3 1
CERS3 SPRR2D 1
CERS3 CYP2W1 1
CERS3 ATP12A 1
CERS3 FETUB 1
CERS3 TGM1 1
CERS3 ADGRF2 1
CERS3 FABP5 1
CERS3 DIRAS2 1
CERS3 A2ML1 1
CERS3 CDH16 1
CERS3 CHP2 1
CERS3 LY6D 1
CERS3 KLK13 1
CERS3 KRT1 1
CERS3 OR5AU1 1
CERS3 SPRR1B 1
CERS3 SPRR1A 1
CERS3 CRCT1 1
CERS3 BNC1 1
CERS3 KRT78 1
CERS3 SDR9C7 1
CERS3 KRT6C 1
CERS3 KRT4 1
CERS3 KRT74 1
CERS3 KRT13 1
CERS3 FADS6 1
CERS3 KCNK7 1
CERS3 IL20RB 1
CERS3 WFDC5 1
CERS3 DEFB4B 1
CERS3 PSAPL1 1
CERS3 FOXE1 1
CERS3 LGALS7B 1
CERS3 ALOX12B 1
CERS3 GPHB5 1
CERS3 S1PR5 1
CERS3 USH1G 1
CERS3 GAST 1
CERS3 LCE3E 1
CERS3 KRT10 1
CERS3 CYP4F3 1
CERS3 TMPRSS11A 1
CERS3 PLA2G4E 1
CERS3 C10orf99 1
CERS3 KRTDAP 1
CERS3 KRT77 1
CERS3 GJB5 1
CERS3 GJB4 1
CERS3 ADH7 1
CERS3 THEM5 1
CERS3 S100A2 1
CERS3 SPRR2B 1
CERS3 LYPD2 1
CERS3 FABP12 1
CERS3 SERPINB2 1
CERS3 SERPINB13 1
CERS3 AADACL2 1
CERS3 C1orf68 1
CERS3 LOR 1
CERS3 KPRP 1
CERS3 LGALS7 1
CERS3 KRT6A 1
CERS3 SERPINB4 1
CERS3 MIR203A 1
CERS3 MIR501 1
CERS3 KLK9 1
CERS3 KRT42P 1
CERS3 RPTN 1
CERS3 LINC01527 1
CERS3 CYP2C18 1
CERS3 ALDH3A1 1
CERS3 FZD10 1
CERS3 LINC01564 1
CERS3 LCE6A 1
CERS3 SPRR2F 1
CERS3 ASPRV1 1
CERS3 UPK1B 1
CERS3 GDA 1
CERS3 AVPI1 1
CERS3 CARD18 1
CERS3 CAPNS2 1
